tweet_id,_id,like_counts,content,ret,ret_prob
KkDDY5Wp6,4649201293592545,128,lzw是谁？据说还偷拍女生裙底[吐] http://t.cn/A6VsoryZ, negative,-0.005380817
KkDDY5Wp6,4649193975581430,119,中山大学国际关系学院2018级赵铭晨、钟可立，2019级梁佳美，法学院2018级麦韵！！！！！！, positive,-0.00022754945
KkDDY5Wp6,4649192460655828,114,麦韵呢？@中山大学 , positive,-0.0005908092
KkDDY5Wp6,4649190091397405,101,其他人呢？还有三个从犯不记大过？, positive,-0.47270498
KkDDY5Wp6,4649190166633651,96,#中山大学学生造谣15个女生# 造谣犯法噢法学生们[太开心]听说还有个参与传谣言辞猥琐不愿道歉的麦同学[太开心]怎么处置呢[太开心], positive,-9.5442745e-05
KkDDY5Wp6,4649215764464384,85,建议学校启动性别教育，在学校普及性别平等（基本国策）观念，让学生老师真正尊重女性。几年前范若兰老师开的《多维视野下的女性与性别研究》，邀请社会学，法律，历史，教育，语言文学等教授讲课，广受学生欢迎。最近学校开除的老师，学生，不少是性别歧视，性骚扰案例。, positive,-0.4124391
KkDDY5Wp6,4649190582389752,80,赵铭晨不坐牢？[太开心]其他传谣者呢 尤其那个不认错还传播最广的麦韵[太开心], positive,-9.966347e-06
KkDDY5Wp6,4649197088019455,79,不敢相信造谣者里面还有一个法学院的学生 学法的人只感觉毛骨悚然 有被侮辱到, negative,-0.058691252
KkDDY5Wp6,4649192183562398,74,我也曾是中珠的学生，在中珠的时光是我大学期间最美好的回忆之一，严正抗议造谣中珠学生的行为，对于抹黑学校、中伤同学和校友的几位造谣者，希望学校至少给予严重处分。, positive,-0.5252411
KkDDY5Wp6,4649193408563014,72,鸭大真就玄学 每次高考完招生前都得出点破事 这次处理比以前及时 不信谣不传谣 不管是网络还是现实生活 大家都做个人吧[微笑], positive,-1.0561456e-05
KkDDY5Wp6,4649243069909251,69,太扯了吧麦同学这个造谣能力，就一句地区不同就无法判罪？警方不是最骄傲全国联网吗？因为是学校内部学生事情，造谣没有所谓重大社会影响就可以如此轻易放过吗？！ 女孩子的名誉多重要，受害人心理阴影不值得被重视吗？哪怕惩罚了判刑了也未必能去弥补但至少是不是得还大家一个公道呀！, negative,-0.15157966
KkDDY5Wp6,4649199745896315,68,可以诽谤罪起诉，诽谤罪是自诉案件。  《最高人民法院 最高人民检察院关于办理利用信息网络实施诽谤等刑事案件适用法律若干问题的解释》第二条之规定：利用信息网络诽谤他人，具有下列情形之一的，应当认定为刑法第二百四十六条第一款规定的“情节严重”：, positive,-0.49313787
KkLPBf6F5,4649505549717136,9584,好家伙，说自己学校母狗含量过高的麦韵还可以继续读书，这种处理结果我只能说恶心[吐], negative,-0.00025765572
KkLPBf6F5,4649505188481051,5385,钟某已经公开道歉了，麦某什么时候能道歉呢？起码让我看看澄清稿吧[悲伤]略烦, negative,-9.65175e-05
KkLPBf6F5,4649504810992616,4788,麦某就记过？, positive,-0.0006575473
KkLPBf6F5,4649509336386220,3753,让麦韵滚出来给全体珠海校区女生道歉！不会吧不会吧不会连学校也对珠海校区有偏见吧？说你一整个校区是鸡窝呢，就tm处分一下？连个公开道歉都没有？, negative,-0.28647166
KkLPBf6F5,4649506102314974,2679,麦韵只是记过？？？？她作为最大造谣传播造谣的人仅仅是记过？？？？？？？？, negative,-0.14260262
KkLPBf6F5,4649505376961471,2430,这就是中山大学吗？到这地步了还在想着大事化小，不愿开除学生。马上要填志愿了，还不如去武汉大学呢[汗], negative,-0.02069695
KkLPBf6F5,4649505037747555,1472,垃圾不能一起打包带走吗？, negative,-0.68015236
KkLPBf6F5,4649508066034671,1392,就记过？？？？？？梁记过可以，高中就有前科的钟可立，传播主力麦韵，有偷拍前科姓李的那个狗，凭什么记过就可以？！必须严惩！, positive,-0.23464379
KkLPBf6F5,4649506589379452,1368,麦韵滚出来公开道歉 不是说在写澄清稿吗 发出来看看啊[兔子], positive,-9.794894e-05
KkLPBf6F5,4649505154666768,1136,传谣上千人只是记过是吗[疑问], positive,-0.57824457
KkLPBf6F5,4649505704904105,1072,我的妈，不知道孙中山先生泉下有知什么感想, positive,-0.07969776
KkLPBf6F5,4649506375732315,882,请赶紧给麦韵女士开除党籍谢谢, positive,-0.00018653227
KkLPBf6F5,4649504639551987,656,记过？？, positive,-0.0049913093
KkLPBf6F5,4649509440980621,646,有一说一，麦韵 钟可立 梁佳美三个人，涉事的严重程度不同，事后态度也大相径庭，钟和梁两位还取得了受害者的谅解，在刑法上这三项不都是量刑因素吗，怎么在学校处罚纬度，三人就一个等级的处罚呢？无语咯无语[太开心][太开心][太开心], positive,-1.5925843e-05
KkLPBf6F5,4649509629725227,616,作为一个正常女性 girls help girls 应当是共识 贵校麦韵同学表面三好学生的样子 背地里传谣不断 添油加醋 在伤害那十五个同学的同时还内涵其他女生数量多的学院 对于广外的那番说辞甚至不能说是内涵 直接是名刀 弄得一副众人皆醉我独醒的样子来凸显自己的高尚 这种人我不知道贵校为什么要保, negative,-0.008798471
KkLPBf6F5,4649507139094705,551,麦某这种人以后不会还想进公检法把, negative,-0.6930837
KkLPBf6F5,4649505289145489,467,保研资格不狠狠取消？, negative,-0.15188967
KkLPBf6F5,4649505398719803,443,记过？？？法学院耶！, positive,-0.0060245125
KkLPBf6F5,4649505074973257,412,只是记过？不开除麦某？, positive,-0.08943265
KkLPBf6F5,4649506576797856,330,传谣范围最广还扫射中珠的麦女士到现在连个公开道歉都没有诶[疑问][疑问], negative,-0.024577184
KkLPBf6F5,4649505657984610,232,中山大学不缺这三个品行恶劣的学生吧[太开心][太开心]懂了吗, positive,-1.0920954e-05
KkLPBf6F5,4649509461693621,218,麦韵没道歉，传谣范围超过万人，侮辱性用词不堪入目，结果仅仅只是记过？这种人不被开除说得过去吗？, positive,-0.64694446
KkLPBf6F5,4649505184286614,201,笑掉大牙，就送这种学生进入社会，还会有人敢报你们中大？, negative,-0.49819756
KkLPBf6F5,4649505812644781,120,不让麦韵出来公开道歉？只是记过？, positive,-0.14374927
KkLPBf6F5,4649505256115741,103,记过emmmm  据传某位同学的国奖和保研呢？[并不简单], positive,-0.00015231561
KkLPBf6F5,4649543201720371,97,希望该校邀请我去做男德讲堂，普及男德教育, positive,-9.699527e-05
KkLPBf6F5,4649511308233861,84,一口一句你校的，留她做什么？, positive,-0.07041294
KkLPBf6F5,4649505218368210,81,垃圾一起打包滚出中大[吐], negative,-0.0029428552
KkLPBf6F5,4649507092693179,79,三位违纪程度不一样吧怎么能同样只是记过呢？钟某麦某，只是记过吗？, positive,-0.53321195
KkLPBf6F5,4649506745093028,79,麦某就记过吗？！就这就这，欠全中珠女生一个道歉！！！！, negative,-0.259398
KkLPBf6F5,4649585240444048,74,作为中山拿国奖的优秀法学生，对素不相识的女同学都能报着不知从何而起的强烈敌意疯狂践踏诽谤。那当成为法律工作者，她会如何判决那些“清官难断”的家暴事件？如何评价那些“不符合她标准”的弱势群体？如何去对待那些“不完美”的女性受害者？贵校想怎么处理都好，但能不能保证她未来不从事公检法…, negative,-0.018774258
KkLPBf6F5,4649506052248384,70,开除开除开除开除！！！不接受其他处罚！！！, negative,-0.04515762
KkLPBf6F5,4649507927100977,53,麦韵记过？这和自罚三杯有什么区别？也就是说她以后还是可以从事法律相关工作吗？！学校牺牲名声也要保这几个垃圾的原因是什么？, negative,-0.0790773
KkLPBf6F5,4649515967055189,52,就这？麦韵就这？等一个麦韵对中珠的公开道歉[微笑][微笑], positive,-1.1991961e-05
KkLPBf6F5,4649507353267720,46,贵校就是这样袒护罪犯的吗，这样的校风可是对贵校的发展没什么好处，得了病就要清除病毒，大家都懂的道理, positive,-0.6773147
KkLPBf6F5,4649506928594461,44,干得漂亮！！为中山大学点赞！！下一步，希望本次事件的十多位受害者，拿起法律的武器，起诉他们！！, positive,-0.015764924
KkLPBf6F5,4649527443460331,44,不是护校，但我查了下我校记过确实没法获得学位，相当于大学白读，保研奖学金等等也不会有了…当然能开除更好🙏请速速让这几位道歉谢谢, positive,-0.009021159
KkLPBf6F5,4649508744724999,43,贵校好歹也是双一流，缺这几个渣子？, negative,-0.18147762
KkLPBf6F5,4649506714945302,40,至少本人露脸出来道个歉吧。, positive,-0.021345647
KkLPBf6F5,4649510649987672,38,18计算机李泽伟呢？说一个通报一个是吧？, positive,-0.008502306
KkLPBf6F5,4649510044699553,36,麦某不开除？？是个法学生唉！！根本不敢想象她毕业以后进到我国法律机关后背地里会干出什么事来[费解], positive,-0.42168245
KkLPBf6F5,4649557813629082,33,实话说，中大对法律系麦某的一刀切处理让人难以信服。麦某没有给受害者诚心道歉，态度自大不端。钻法律空子，性质恶劣。学校保着麦某在法律系是个隐藏的爆雷。这样的人有智商没脑子，不留神就走上邪路危害社会。中大，你要育人，应先尽力完善其道德，而不要只盯着成绩单助纣为虐。敲响警钟吧！！！！, negative,-0.1615175
KkLPBf6F5,4649508317429851,30,原来犯下这么大的错只是只是记过呀, positive,-0.0016206064
KkLPBf6F5,4649505296747905,30,记住以后在她的档案上记一笔嗷[太开心]，保研也不用了吧，评奖评优她配个🔨, positive,-2.582111e-05
KkLPBf6F5,4649513345878292,29,微博里的人好像不太清楚大学记过意味着什么，记过保研，奖学金肯定评不上的了，学籍里面会有档案的, positive,-0.08677551
KkLPBf6F5,4649506669071733,27,记过，打算出来危害社会吗？她学的是法律，她以后可以做到公平公正吗？[微笑][微笑], positive,-2.8326363e-05
KkLPBf6F5,4649509168089986,26,中山大学垃圾分类处理做的挺认真的，但是这几个是同一种垃圾，建议统一处理。, positive,-0.012151727
KkLPBf6F5,4649505985922036,25,麦某的道歉呢？？？, positive,-0.567379
KkLPBf6F5,4649508816294562,25,把别人搞到重度抑郁，就记过，贵校只会花钱撤热搜吗？, negative,-0.0017996081
KkLPBf6F5,4649505498334590,24,就这？？？, negative,-0.2728713
LAxTPBkO5,4787107127888451,7394,别让象牙塔成为老男人的狩猎场。, positive,-0.02298329
LAxTPBkO5,4787103538349738,7002,你最好是 严肃处理谢谢, positive,-2.9280032e-05
LAxTPBkO5,4787108767865106,3776,Comment with pics http://t.cn/A6aMQnc8, positive,-9.7471166e-05
LAxTPBkO5,4787104226216290,2253,招生时期，要慎重，别让学生有偏见, positive,-0.01643533
LAxTPBkO5,4787103927897173,1548,[哇][哇]公关真的换人了？, positive,-7.4639065e-06
LAxTPBkO5,4787102719939553,846,速度够快，希望不要让大家失望！, negative,-0.0006935154
LAxTPBkO5,4787104632013078,454,那个文里面其实没有一句实打实的证据，现在还不是网友群情激愤的时候，保持冷静等结果才是最应该做的，更不能现在就人身攻击, negative,-0.085705206
LAxTPBkO5,4787108264281910,271,话说发通报都不需要公章的吗, positive,-0.064630546
LAxTPBkO5,4787104016237090,211,有章吗…, positive,-0.00085683604
LAxTPBkO5,4787110495653238,143,官方公告为啥不盖个章呢[允悲], negative,-0.026556412
LAxTPBkO5,4787112223705811,108,看了她发文的聊天记录。。我就等调查结果吧, positive,-0.0017224613
LAxTPBkO5,4787126682785609,100,阿鸭 你能不能争点气啊 每次上热搜都没好事😡, negative,-0.017858624
LAxTPBkO5,4787126593388796,97,贵校真是隔三差五的就有瓜吃[拜拜], positive,-1.4377073e-05
LAxTPBkO5,4787115412165646,89,法律是最低的道德，道德是最高的法律。“为人师表”。还懂得认知心理学呢[可爱][可爱][可爱], positive,-1.2828294e-05
LAxTPBkO5,4787109493997590,79,#中山大学法学院杨教授# 希望好好调查，要严肃处理，也给其他的某些老师一个警醒，多行不义必自毙[微笑], positive,-1.9741461e-05
LAxTPBkO5,4787108617651155,75,请严肃处理，发生这样的事情学校应该是学生们的后盾, negative,-0.49564633
LAxTPBkO5,4787125210320251,64,不处理的话，真的有点以中大法学院毕业生为耻，同事今天发的，我都不好意思吱声, negative,-0.57751244
LAxTPBkO5,4787120339682338,48,阿中，不要在招生季再出事了好不好, negative,-0.12645653
LAxTPBkO5,4787142292934935,36,受害者不一定完美但加害者一定有罪 感谢高松 回应都比以前迅速了好多[开学季], positive,-0.00032753454
LAxTPBkO5,4787128841540845,34,能不能把在学术上各种pua学生的导师也处理一下？谢谢！, positive,-5.490991e-05
LAxTPBkO5,4787121360210326,32,好下头啊[怒][怒]  那个女生该多绝望, negative,-8.137612e-05
LAxTPBkO5,4787136258113657,31,👏🏻👏🏻👏🏻希望也给那个女孩提供一些心理上的帮助, positive,-2.0218295e-05
LAxTPBkO5,4787112924680081,31,评论区居然打开了，属于是松朝雅政了[666][666][666], positive,-0.55116487
LAxTPBkO5,4787175319407178,25,建议整个学术圈普查，从老师到学生，有没有权钱交易，权色交易，有没有对学生的剥削压榨。做一次净化。, positive,-0.28600305
LAxTPBkO5,4787106318390776,24,希望尽快查清，无论事实如何, positive,-0.092062235
LAxTPBkO5,4787105802491482,20,我去 鸭大你这次反应好快！, positive,-8.1136764e-05
LAxTPBkO5,4787111825773547,19,中带[舔屏]这次速度很快[赞], positive,-7.937927e-06
LAxTPBkO5,4787105668797084,19,不要让一颗老鼠屎坏了一锅粥，一定要严肃处理，不要再给学校、党组织丢脸了！, negative,-0.048539773
LAxTPBkO5,4787114732686912,16,中大！相信你的处理！, positive,-0.000113328744
LAxTPBkO5,4787107861894241,15,报志愿前出这些新闻，简直就是招生减章[挖鼻], positive,-0.6074
LAxTPBkO5,4787174169647527,13,鸭鸭 校徽颜色什么时候换回来[可怜], positive,-0.12868565
LAxTPBkO5,4787121825776903,13,人面兽心的渣渣！ 老色胚！tui！, negative,-0.07415849
LAxTPBkO5,4787118808764000,12,你最好是[微笑], positive,-9.251094e-06
LAxTPBkO5,4787117156207093,12,公关比之前快呀, positive,-3.201996e-05
LAxTPBkO5,4787113860273496,12,近年总是在招生期间出现师德败坏事情，对学校影响很大啊，得引起警觉了, negative,-0.09466005
LAxTPBkO5,4787117193958764,11,速度挺快的这次 希望严肃处理, positive,-0.0010750234
LAxTPBkO5,4787131824996606,10,うれ新政, positive,-6.13453e-05
LAxTPBkO5,4787124311953915,10,属不属实都还不缺定，就一堆不明来源的小文章和聊天记录，就瞎叫着处理, positive,-0.35300782
LAxTPBkO5,4787156201767371,10,鸭，今年的招生季轮到你丢人了吗[悲伤], negative,-2.5225998e-05
LAxTPBkO5,4787178632385578,10,我已经多次向你们投诉中山大学肿瘤防治中心赵明教授违规，为什么至今没有答复？！, negative,-0.23700388
LAxTPBkO5,4787166498260365,9,贵校隔三差五就给大家发瓜, positive,-0.0005258039
LAxTPBkO5,4787125213724694,8,算你够快 谢谢你高松, positive,-1.163433e-05
LAxTPBkO5,4787125851523235,8,章呢？, positive,-0.025961766
LAxTPBkO5,4787106649479243,8,yang biao[doge], positive,-1.42597355e-05
LAxTPBkO5,4787112484537018,8,有问题不可怕，不及时严肃地处理才是真正的招生减章, positive,-0.079556726
LAxTPBkO5,4787172723131924,7,我鸭已经在认真通报！不压热搜！好好解决！ 也请一些人不要看到学校里的人出事就diss学校，咋的也得有个关系不是，成年的孩子出事就不归父母管了，这么大的一个中年人出事你骂他任职的地方是不是有点不讲理了？ , negative,-0.51715505
LAxTPBkO5,4787148684790614,7,这一次，中山大学找到了负面舆情处置的正确姿势。第一时间给出态度，然后就是调查处理，依规依纪；如果涉及违法犯罪的，由司法机关介入。有丑事不可怕，哪所大学没有负面新闻，关键是态度。#老顾微评论[超话]#, positive,-6.516092e-05
LAxTPBkO5,4787120880747734,6,中大加油，等我今年上岸！！！！, positive,-2.462996e-05
LAxTPBkO5,4787137574338567,6,学术圈的风气可能是太乱了一点。, positive,-0.1995239
LAxTPBkO5,4787109695588201,6,经典小作文恶心人，校方要是被女拳裹挟那就太低级了。, negative,-0.07001849
LE5n091bP,4795539902434706,2668,新闻与传播学院20级某男生多次骚扰、猥亵女同学，结果最后被学院压下来冷处理 这件事怎么解决啊, negative,-0.01637868
LE5n091bP,4795539806492847,1610,一上热搜你们处理速度真快[开学季]需要微博帮你们处分是吗？, positive,-2.4750101e-05
LE5n091bP,4795538740086005,1056,学校的公章呢？[并不简单], positive,-0.0002372673
LE5n091bP,4795538869851426,526,那就说一句 大快人心吧[哇], positive,-6.1516675e-06
LE5n091bP,4795539990777516,442,说女生断章取义的男声是谁？又是哪个老师？不处理一下吗, positive,-0.14759915
LE5n091bP,4795540875512868,318,能不能给新华洗一下白[泪]我们真不是三本, negative,-6.516092e-05
LE5n091bP,4795539994969370,204,如果这次不是这个女孩站出来  他不知道还要祸害多少女孩[裂开], negative,-0.00023714808
LE5n091bP,4795542985246235,167,这才是学校应该做的事情，不偏不向，以事实为依据，以保护学生为己任，净化校园，教书育人，教师队伍绝对不能出现害群之马，也不能以老师之名欺压学生，更不能旁敲侧击打击报复，希望学校越来越好，越来越干净, positive,-0.0005210318
LE5n091bP,4795540371934954,166,下辈子还念lnu[彩虹屁][彩虹屁][彩虹屁][彩虹屁], positive,-7.481963e-05
LE5n091bP,4795542208776217,141,学生注意安全，别被蓄意报复, positive,-0.004032059
LE5n091bP,4795542087667423,114,这不开除党籍？, negative,-0.5825101
LE5n091bP,4795547585875830,112,由于某老师是编制内的，学校没有权利开除他，所以需要一级一级上报才耽误了时间。虽然辽大时常充当哑巴新娘但他还是很可爱的！[打call], positive,-0.00057619537
LE5n091bP,4795540669992204,95,你通报格式能不能规范点[汗]连个章都没有是紧急下了个wps手机上敲的吗[汗], negative,-0.070803314
LE5n091bP,4795541211060481,69,呕吼 这是可以评论了吗[喵喵], positive,-5.912312e-06
LE5n091bP,4795540937638388,60,终于发声明了[泪]辽大学子终于等到了[泪], negative,-0.00028889967
LE5n091bP,4795540657144889,58,微博治校[允悲][允悲][允悲], positive,-0.00034595837
LE5n091bP,4795537821536602,54,送去坐牢！, negative,-0.018097118
LE5n091bP,4795544280762056,53,评论不能让你白开 夸夸LNU吧, positive,-1.5214344e-05
LE5n091bP,4795550748906504,41,别去后勤骚扰咱们食堂阿姨哦, positive,-0.0008505161
LE5n091bP,4795538433645156,34,行，带个章就更好了[doge], positive,-1.2588937e-05
LE5n091bP,4795539318636566,29,果然是辽大！, positive,-0.0006020214
LE5n091bP,4795548987820046,26,这算庶民的胜利吗，但是，免职和开除是一个意思吗，处理完他还会留在学校非教师岗吗，党员身份还保留吗？, positive,-0.4107132
LE5n091bP,4795545720456260,20,到底是免职还是开除能不能说清楚了？说是取消教师资格证，但搜了一下好像做辅导员也不需要教师资格证😓你是真心真意想着学生要严肃处理这件事还是在玩文字游戏？, negative,-0.35365048
LE5n091bP,4795541659321709,19,免职也不是开除，一年内不能在领导岗位，两年不能晋升而已, negative,-0.010880883
LE5n091bP,4795544361502666,18,微博办案 还得是你啊辽大[可爱], positive,-6.9861335e-06
LE5n091bP,4795538295488927,16,我爱辽大[开学季], positive,-1.5327929e-05
LE5n091bP,4795542217168544,12,你知不知道通报发出来我真的很开心[泪]你没发之前给我emo 坏了[泪]谢谢你, negative,-0.0012985077
LE5n091bP,4795542137211134,12,早上何林：断章取义[太开心] 下午辽大：经查，情况基本属实。, positive,-1.0800813e-05
LE5n091bP,4795543174254863,9,好啊好啊 这回不丢脸了辽宁大学 好啊, positive,-3.0473995e-05
LE5n091bP,4795538853597255,9,辽大没让我们失望！我爱辽大！, negative,-0.1662742
LE5n091bP,4795546894336411,8,大快人心！！！LNU[心], positive,-8.7733215e-06
LE5n091bP,4795545259085047,8,学校官网是不是也该发一下啊, positive,-0.0006849259
LE5n091bP,4795540850611423,8,公章呢公章呢, positive,-0.0015400111
LE5n091bP,4795541982024702,6,以后继续努力 有事得及时处理 别等上热搜了再处理, positive,-0.00052461185
LE5n091bP,4795563650325563,6,不过还想问一下是否有人了解 “免职”的效力，免职是否具有惩罚性？是否相当于“开除”或“撤职”？ 后面那句“调离”工作岗位也很有意思。是不是意味着之后还有可能继续在辽宁大学任职？ 没有教师资格证也可以在高校任职吗？, positive,-0.10512081
LE5n091bP,4795544054792364,5,我爱辽大[打call], positive,-3.583558e-05
LE5n091bP,4795566418826141,5,辽大从不会让人失望！！！[心][心][心], negative,-0.35571086
LE5n091bP,4795553144113968,5,小破辽以后也要支愣起来啊[抱一抱], positive,-5.4364154e-06
LE5n091bP,4795540543373919,5,立案 很好, positive,-2.8445576e-05
LE5n091bP,4795554766786665,5,希望纪委查办 开除党籍[怒骂], negative,-4.2153635e-05
LE5n091bP,4795538963174446,5,nice！, positive,-2.9159892e-05
LE5n091bP,4795550967008424,5,评论是开着的[泪]，你终于处理好了, negative,-0.00015100244
LE5n091bP,4795577902832071,5,比南京某大学好多了 冯继海到现在还没处理, positive,-0.005655377
LE5n091bP,4795552217173781,5,买个热搜吧[悲伤]其实昨天曝光今天解决也不算太慢了, negative,-9.5562886e-05
LE5n091bP,4795542478259853,5,行啊辽子，有事是真上啊 （但是能不能解释下为什么没有公章, positive,-0.18359946
LE5n091bP,4795553667618014,4,还行 下次再快点[微笑], positive,-5.79217e-06
LE5n091bP,4795541990414782,4,夸[三三蹦跳], positive,-9.012677e-06
LE5n091bP,4795541353662877,4,贵校的公章呢[疑问]可信度在哪, positive,-0.024580909
LE5n091bP,4795541110919235,4,一条臭鱼老师，不配做辽大的一员。, negative,-0.5853659
LE5n091bP,4795554666124361,3,上次封校加洗衣机事件以来头一回开评论区啊 那我必须评论一波[嘘], positive,-0.30851847
Lxf4ZFp0I,4779228081687403,177934,为什么不开除？ http://t.cn/A6XDAi7M, negative,-0.60007614
Lxf4ZFp0I,4779228112094770,126156,不懂就问，怎么看出来认识深刻了呀？, positive,-0.013743628
Lxf4ZFp0I,4779228249456722,110414,是主动承认错误，还是因为害怕没有前途[微笑], positive,-1.1873685e-05
Lxf4ZFp0I,4779228032145299,97922,这是中国法律界的悲哀, negative,-0.0005125633
Lxf4ZFp0I,4779229718250545,72403,贵校是法学专业院校，不可能发现不了刘中伟言论中的对法律错误的认知和反社会的戾气和冷漠，这种人不加掩饰的发表关于“代孕”“故意伤害正常”的错误言论为犯罪分子洗白，放任这种人毕业进入司法系统会造成何等严重的危害，这种程度只给予警告是贵校的招生减章吗？, negative,-0.027346805
Lxf4ZFp0I,4779233597200066,68071,贵校也支持代孕合法啊？[吃惊] http://t.cn/A6XDLMsK, positive,-0.0051426943
Lxf4ZFp0I,4779235275708004,45126,咱们学校的校规校级里这恐怕是最低一档吧，如果共情暴力犯罪、支持代孕、鼓吹卖淫最终引发全国关注，评论上万条众多衍生话题超话，这个程度都只警告的话，那请问留校查看是要什么程度？还望母校表个态[微笑] http://t.cn/A6XDLF30, positive,-2.5464416e-05
Lxf4ZFp0I,4779228627734338,43332,连个严重警告都不算  顶多影响他评优和奖学金吧？还得是撤销之前才会影响  政法大学的处分真合情合理啊[微笑][微笑][微笑], positive,-6.802381e-05
Lxf4ZFp0I,4779228463629052,40047,就这？谁要女孩子去当小姐，自己将来要支持代孕产业，这样的人如果当个法律相关的该多荒谬啊[疑问], negative,-0.44868585
Lxf4ZFp0I,4779230766828674,30184,院级校级啊，就这？就你想评双一流啊我的宝[开学季], positive,-0.0018726387
Lxf4ZFp0I,4779228564819750,23733,就你们还政法大学呢？教出这样的学生，竟让受害者反思为何会中奖？连留校察看都没有，区区一个警告就行啊, negative,-0.45816508
Lxf4ZFp0I,4779228078019438,23435,你看他配学那个专业嘛？[开学季], positive,-0.0004715968
Lxf4ZFp0I,4779238575833473,21632,谢谢西南政法🙏🏻我国未来卖淫合法、代孕合法、被害者有罪学就指望着这位刘同学了🙏🏻, positive,-2.462996e-05
Lxf4ZFp0I,4779229978297838,21459,请问他觉得《女孩子成绩不好不如做小姐来钱来的快》《以后自己找代孕》这种思想是在贵校学到的嘛[微笑], positive,-1.6045058e-05
Lxf4ZFp0I,4779230628416242,21163,2022届高考毕业生，麻烦不要报考这个大学, negative,-0.37381244
Lxf4ZFp0I,4779230438626821,19498,他不仅是这次发表不正当言论，他还暗示过中国奥运会不公平，代孕等不正当言论，这样都无所谓吗？！你是政法大学啊！你们要培养的是维护中国法律的人才啊！这结果真的好悲哀……等他毕业以后从事司法工作，真的不敢想象会毁了多少人, negative,-0.0108027905
Lxf4ZFp0I,4779228837183892,18968,不是说“接受删好友，不接受批评”吗，怎么，铁拳打到自己头上啦[泪][泪], negative,-0.00017306075
Lxf4ZFp0I,4779229197632691,18870,西南政法大学男学生刘中伟表示自己以后喝醉了强奸女人女人反抗就打死她，然而面对这样的犯罪分子预备役，西南政法大学的处理方式是“给予警告处分”。#西南政法大学#, positive,-0.22560367
Lxf4ZFp0I,4779234830322900,13405,他不是只对这一件事发表不当言论吧。公开支持代孕，公开宣传暴力。作为政法学生，未来的政法从业人员，这种思想是反社会的，是不适合从事相关职业的。请问今日只是警察处分，他日贵校培养出的学生，违法违纪，对社会和人民造成了严重的后果，西南政法愿意一起承担连带责任吗？, negative,-0.36728027
Lxf4ZFp0I,4779230073980015,11484,这b要是别的学校别的专业的 都不至于让人这么恼火, negative,-4.954739e-05
Lxf4ZFp0I,4779237245982049,10555,西南政法，五院四系，老牌名校，但你要记得，你费劲心力培养的这位，在以后工作生活中所犯的任何错，都离不开你今天的包庇[微笑], positive,-1.306671e-05
Lxf4ZFp0I,4779228728659917,8941,他的反省是担心自己的毕业 前途 而不是真的反省 自己能发出这些言论, positive,-0.009299609
Lxf4ZFp0I,4779239910150102,8258,为什么不开除？你们学校很需要这种毕业生是吗？ http://t.cn/A6XDUWNI, negative,-0.57238775
Lxf4ZFp0I,4779232737102185,7814,他不是十几个小时前刚说“只接受删好友 不接受批评吗”[开学季][开学季][开学季][开学季][开学季], positive,-0.002361958
Lxf4ZFp0I,4779229705669377,6251,你以为保住刘中伟就是保住你们的名声吗？, positive,-0.64852345
Lxf4ZFp0I,4779233610043214,5121,他就在朋友圈里发了不到100字的道歉，这都叫主动深刻承认错误啊[吃惊]西南政法我真的见识了，原来男宝真的是你的心肝[NO]前前后后十多万的转发评论，都换不来你的一句社会影响恶劣严重处理，你真行啊，连个盖公章的说明也不愿意出，今年的高考生招生季壁垒哈, negative,-0.1576668
Lxf4ZFp0I,4779232263408966,4785,代孕、说女生当小姐 这种男的在贵校竟然只是警告处分？？？你没事吧[黑线][黑线]我寻思大学夜不归宿翻个墙都比这处分重 就这么爱你的男宝吗, negative,-0.006401643
Lxf4ZFp0I,4779242392653205,4648,我2015级经济法学院的，19年毕业现在在日本读博，只给个警告处分你是在开玩笑吗。, positive,-0.0266074
Lxf4ZFp0I,4779229076265691,4363,哦，这份声明也没有盖章。单纯文字声明[微笑], positive,-9.012677e-06
Lxf4ZFp0I,4779241079836007,2987,我知道根据朋友圈的发言开除学生不太可能，但他毕竟是个法学生，麻烦彻查这位同学的平时作风举止，同学们也积极举报，他自己如此不尊重女性、说自己喝大了neng死别人，平时能是什么正经样子？, negative,-0.27131212
Lxf4ZFp0I,4779232670778820,2735,我其实好奇的是，如果是一个女生发表了不当言论，贵校会怎么处理？, positive,-0.14140478
Lxf4ZFp0I,4779238257331657,2571,笑得，我拿人格担保他并没有真的觉得自己错了，如果小范围朋友圈骂了他不可能反省。只是事情闹大了他学业、交际上出问题了[微笑]还拿妈妈来挡枪[吐]望周知，人的三观是不会因为其他的劝导和挨喷就改变的，江山易改，本性难移。他现在能屈，将来进入政法行业就能伸，坚决要求开除学籍！没有人性的渣子！, positive,-0.1387739
Lxf4ZFp0I,4779232809452442,2538,@人民日报 @央视新闻 @共青团中央 一个法学系的学生，在网上发表了这么荒谬的言论，竟然只是违纪处分！这种三观不正的人毕业后进入法律系统，中国政法还有什么未来可言？不要说什么教育与惩戒结合、主动承认错误应该给予机会！一个有独立思想的成年人，这种原则性错误犯了就是不能被轻易原谅！, negative,-0.16578548
Lxf4ZFp0I,4779228438201244,2524,开除确实不太现实，别让他保研就行[太阳]这种人也配提交保研申请，做梦, positive,-7.469949e-05
